video_name,action_class_00,action_class_01,action_class_02,action_class_03,action_class_04,action_class_05,action_class_06,action_class_07,action_class_08,action_class_09,action_class_10,action_class_11,action_class_12,action_class_13,action_class_14,action_class_15,action_class_16,action_class_17,action_class_18,action_class_19,action_class_20,action_class_21,action_class_22,action_class_23,action_class_24,action_class_25,action_class_26,action_class_27,action_class_28,action_class_29,action_class_30,action_class_31,action_class_32,action_class_33,action_class_34,action_class_35,action_class_36,action_class_37,action_class_38,action_class_39,action_class_40,action_class_41,action_class_42,action_class_43,action_class_44,action_class_45,action_class_46,action_class_47,action_class_48,action_class_49,action_class_50,action_class_51
545_t1_20240306,0.0,0.0,0.0,0.0,0.0,0.0032041984229541918,0.0,0.0,0.05126717476726707,0.0384503810754503,0.13457633376407604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4870381602890372,0.03524618265249611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217595400722593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13137213534112185,0.0
552_t1_20240219,0.0,0.0,0.0,0.0,0.0012749614363516165,0.012749614363516166,0.0012749614363516165,0.0,0.1848694082709844,0.10454683778083254,0.43603681123225285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059923187508525974,0.0012749614363516165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644700252893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034423958781493645,0.0
556_t1_20220223_02,0.0,0.0,0.0,0.0,0.0,0.010189228529839884,0.0,0.0,0.09315866084425037,0.07569141193595343,0.1470160116448326,0.00727802037845706,0.005822416302765648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19941775836972345,0.013100436681222707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44541484716157204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001455604075691412,0.001455604075691412,0.0
556_t1_20240222_01,0.0,0.0,0.0,0.0,0.0,0.0021551724137931034,0.0,0.0,0.07866379310344827,0.06034482758620689,0.23491379310344826,0.005387931034482758,0.006465517241379309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010775862068965517,0.1982758620689655,0.009698275862068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40193965517241376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010775862068965517,0.0
559_t1_20240207,0.0,0.0,0.0,0.0,0.0,0.024128686327077743,0.0,0.0,0.0,0.03217158176943699,0.6407506702412867,0.0,0.0026809651474530827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021447721179624662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788203753351206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565_t1_20240305,0.0,0.0,0.0,0.0,0.0017120030435609662,0.0,0.0017120030435609662,0.0,0.0017120030435609662,0.07532813391668251,0.07190412782956059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058208103481072845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909454061251664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566_t1_20240305,0.0,0.0,0.0,0.0,0.0011989283652636407,0.07553248701160936,0.0,0.0,0.0323710658621183,0.09711319758635491,0.3273074437169739,0.0011989283652636407,0.04436034951475471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06234427499370932,0.014387140383163688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3452913691959285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567_t1_20240306,0.0,0.0,0.0,0.0,0.0,0.006389776357827475,0.0,0.0,0.006389776357827475,0.052715654952076675,0.8083067092651756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04792332268370607,0.0015974440894568687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0766773162939297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568_t1_20240307,0.0,0.0,0.0,0.0,0.0,0.016311930916431322,0.0011651379226022373,0.0011651379226022373,0.006990827535613423,0.07340368912394095,0.4905230654155419,0.006990827535613423,0.009321103380817899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034954137678067116,0.15146792993829086,0.011651379226022373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22603675698483403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023302758452044747,0.0
569_t1_20240320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.07692307692307693,0.07211538461538462,0.004807692307692308,0.002403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889423076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574_t1_20240319,0.0,0.0,0.0,0.0,0.0015284268525099535,0.2002239176788039,0.0,0.0,0.06725078151043795,0.05196651298533842,0.10087617226565694,0.0015284268525099535,0.006113707410039814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015284268525099535,0.03973909816525879,0.0015284268525099535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528835690968444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576_t1_20240402,0.0,0.0,0.0,0.0,0.0,0.13938618925831203,0.0,0.0,0.02429667519181586,0.09846547314578004,0.0639386189258312,0.0,0.001278772378516624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240409207161125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005115089514066496,0.0
577_t1_20240419,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0043859649122807015,0.0,0.23684210526315788,0.04385964912280702,0.38596491228070173,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0
592_t1_20240430,0.0,0.0,0.0,0.0,0.0025303274847711774,0.015181964908627062,0.0025303274847711774,0.0,0.06831884208882179,0.015181964908627062,0.5819753214973707,0.0,0.0,0.005060654969542355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030363929817254123,0.09362211693653355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771229239339824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01012130993908471,0.0
594_t1_20240301,0.0,0.0,0.0,0.0,0.005649717514124294,0.002824858757062147,0.0,0.0,0.1581920903954802,0.04802259887005649,0.08757062146892655,0.05649717514124294,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21468926553672316,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180790960451977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597_t1_20240402,0.0,0.0,0.0,0.0,0.0,0.008196721311475409,0.0,0.0,0.2677595628415301,0.0819672131147541,0.47677595628415304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10655737704918032,0.001366120218579235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05737704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603_t1_20240418,0.0,0.0,0.0,0.0,0.001683676650938494,0.003367353301876988,0.0,0.0,0.1885717849051113,0.07408177264129373,0.3367353301876988,0.0,0.003367353301876988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19530649150886528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1902554615560498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734706603753976,0.0
606_t1_20240415,0.0,0.0,0.0,0.0,0.0027970257142199404,0.018180667142429614,0.0,0.0,0.13985128571099703,0.03496282142774926,0.5468185271299983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03496282142774926,0.0013985128571099702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2111754414236055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011188102856879762,0.0
610_t1_20240404,0.0,0.0,0.0,0.0,0.000937207122774133,0.007497656982193064,0.0,0.0,0.31677600749765694,0.03186504217432052,0.4976569821930646,0.0,0.001874414245548266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07122774133083411,0.000937207122774133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06935332708528584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001874414245548266,0.0
611_t1_20240404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19654974407103032,0.1590402509277039,0.1590402509277039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13503417531597503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349588476095802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001500379725733056,0.0
613_t1_20240417,0.0,0.0,0.0,0.0,0.01686894748412028,0.08996771991530816,0.01124596498941352,0.00421723687103007,0.03373789496824056,0.05904131619442098,0.11105390427045851,0.01686894748412028,0.0140574562367669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702872811838345,0.2684974141222478,0.02670916684985711,0.00421723687103007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29801807221945825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03936087746294732,0.0
615_t1_20240613,0.0,0.0,0.0,0.0,0.00498420642408828,0.03987365139270624,0.0,0.0,0.10217623169380972,0.2392419083562374,0.3015444886573409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07227099314928005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24173401156828153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616_t1_20240516,0.0,0.0,0.0,0.0,0.0,0.0014791008527655532,0.0,0.0,0.007395504263827767,0.03254021876084217,0.17601300147910084,0.0044373025582966595,0.0014791008527655532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27955006117268955,0.0044373025582966595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4925405839709292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014791008527655532,0.0
624_t1_20240506,0.0,0.0,0.0,0.0,0.0022823330515638206,0.229374471682164,0.0011411665257819103,0.0034234995773457307,0.08216398985629754,0.02510566356720203,0.0433643279797126,0.0034234995773457307,0.05135249366018597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022823330515638206,0.15291631445477596,0.010270498732037192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3754437869822485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018258664412510565,0.0
